"subclass","name","description","data","divisions","keywords","slug","url","country","state","city","lat","lng","pinned_by","pinned_at","visibility","status_flag","owner_id","deleted","publish_date","created_at","updated_at"
"infoResource","Department of Homeland Security & Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.nmdhsem.org/","united states","new mexico","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Human Services","NULL","NULL","|1|2|","NULL","NULL","http://www.nd.gov/dhs/about/","united states","north dakota","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Information Technology","NULL","NULL","|3|4|","NULL","NULL","http://www.nd.gov/itd/events/scheduled-changes/department-transportation-gis-maintenance","united states","north dakota","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Justice","NULL","NULL","|3|4|","NULL","NULL","http://attorneygeneral.delaware.gov/","united states","delaware","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Labor","NULL","NULL","|3|","NULL","NULL","http://www.labor.ar.gov/Pages/default.aspx","united states","arkansas","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Labor","NULL","NULL","|3|","NULL","NULL","http://www.illinois.gov/idol/Pages/default.aspx","united states","illinois","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","DEPARTMENT OF LABOR AND INDUSTRY","NULL","NULL","|5|2|","|risk management|science reseaerch|","NULL","http://www.portal.state.pa.us/portal/server.pt?open=512&objID=5278&mode=2","united states","pennsylvania","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Mental Health: Developmental Disabilities","NULL","NULL","|1|2|","NULL","NULL","http://dmh.mo.gov/dd/","united states","missouri","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Natural Resources","NULL","NULL","|3|2|","NULL","NULL","http://dnr.louisiana.gov/","united states","louisana","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Natural Resources","NULL","NULL","|3|2|","NULL","NULL","http://www.dnr.illinois.gov/","united states","illinois","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Natural Resources","NULL","NULL","|3|2|","NULL","NULL","http://dnr.wi.gov/","united states","wisconsin","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Natural Resources","NULL","NULL","|3|2|","NULL","NULL","http://www.dnr.state.mn.us/index.html","united states","minnesota","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Natural Resources","NULL","NULL","|3|2|","NULL","NULL","http://www.iowadnr.gov/","united states","iowa","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Natural Resources","NULL","NULL","|3|2|","NULL","NULL","https://cdnr.us/#/start","united states","colorado","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Public Health","NULL","NULL","|1|2|","NULL","NULL","http://www.dph.illinois.gov/","united states","illinois","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Public Health","NULL","NULL","|1|2|","NULL","NULL","http://www.idph.state.ia.us/","united states","iowa","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Public Health & Environment","NULL","NULL","|1|2|","NULL","NULL","https://www.colorado.gov/cdphe","united states","colorado","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Public Safety","NULL","NULL","|3|4|","NULL","NULL","http://www.dps.state.ms.us/","united states","mississippi","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Public Safety","NULL","NULL","|3|4|","NULL","NULL","http://dps.mo.gov/dir/programs/ohs/","united states","missouri","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Public Safety","NULL","NULL","|3|4|","NULL","NULL","http://www.dps.state.nm.us/","united states","new mexico","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Public Safety","NULL","NULL","|3|4|","NULL","NULL","https://www.colorado.gov/publicsafety","united states","colorado","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Public Safety and Corrections","NULL","NULL","|3|4|","NULL","NULL","http://www.doc.louisiana.gov/","united states","louisana","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Public Safety: Office of the State Fire Marshal","NULL","NULL","|1|2|","NULL","NULL","http://dfs.dps.mo.gov/","united states","missouri","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Public Service","NULL","NULL","|1|2|","NULL","NULL","http://www.dps.ny.gov/","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Safety and Homeland Security","NULL","NULL","|3|4|","NULL","NULL","http://dshs.delaware.gov/","united states","delaware","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Safety and Professional Services","NULL","NULL","|3|4|","NULL","NULL","http://dsps.wi.gov/Home","united states","wisconsin","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Transportation","NULL","NULL","|3|2|","NULL","NULL","http://www.state.nj.us/transportation/","united states","new jersey","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Transportation","NULL","NULL","|3|4|","NULL","NULL","https://www.dot.ny.gov/index","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","DEPARTMENT OF TRANSPORTATION","NULL","NULL","|3|4|","NULL","NULL","http://www.dot.state.pa.us/","united states","pennsylvania","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Transportation","NULL","NULL","|3|4|","NULL","NULL","www.gomdot.com ","united states","mississippi","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Transportation","NULL","NULL","|3|4|","NULL","NULL","http://www.modot.org/","united states","missouri","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Transportation","NULL","NULL","|3|4|","NULL","NULL","http://wisconsindot.gov/Pages/home.aspx","united states","wisconsin","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Transportation","NULL","NULL","|3|4|","NULL","NULL","http://www.dot.state.mn.us/","united states","minnesota","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Transportation","NULL","NULL","|3|4|","NULL","NULL","http://www.iowadot.gov/index.html#/services","united states","iowa","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Transportation","NULL","NULL","|3|4|","NULL","NULL","http://www.dot.nd.gov/","united states","north dakota","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Transportation","NULL","NULL","|3|4|","NULL","NULL","http://www.dot.state.nm.us/content/nmdot/en.html","united states","new mexico","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Transportation","NULL","NULL","|3|4|","NULL","NULL","https://www.codot.gov/","united states","colorado","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Transportation (DOT)","NULL","NULL","|3|4|2|","NULL","NULL","http://www.tn.gov/tdot/","united states","tennessee","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department of Transportation & Development","NULL","NULL","|3|4|","NULL","NULL","http://wwwsp.dotd.la.gov/Pages/default.aspx","united states","louisana","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Department on Aging","NULL","NULL","|1|2|","NULL","NULL","https://www.iowaaging.gov/","united states","iowa","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Departments & Agencies","NULL","NULL","|3|1|2|4|","NULL","NULL","http://www.state.nj.us/nj/gov/deptserv/","united states","new jersey","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Departmnet of Corrections","NULL","NULL","|3|1|","NULL","NULL","http://www.tn.gov/correction/","united states","tennessee","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Departnment of Agriculture and Food","NULL","NULL","|3|1|2|","|emergency|management|hazard|animal|pest|plant|disease|response|recovery|outbreak|biosecurity|practiioner|","NULL","https://www.semc.wa.gov.au/Pages/default.aspx","australia","western australia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","DeSoto County Emergency Management Department","NULL","NULL","|3|4|","NULL","NULL","http://desotobocc.com/departments/emergency_management","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","DESPP: State Police","NULL","NULL","|3|4|","NULL","NULL","http://www.ct.gov/despp/site/default.asp","united states","connecticut","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Development Authority","NULL","NULL","|3|2|","NULL","NULL","https://www.mississippi.org/","united states","mississippi","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Developmental Disabilities","NULL","NULL","|1|2|","NULL","NULL","http://wgcdd.wyo.gov/","united states","wyoming","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Developmental Disabilities","NULL","NULL","|1|2|","NULL","NULL","http://www.scdd.ca.gov/","united states","california","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Developmental Disabilities Council","NULL","NULL","|1|2|","NULL","NULL","http://www.idaction.org/","united states","iowa","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Developmental Disabilities Council","NULL","NULL","|1|2|","NULL","NULL","http://www.ddc.wa.gov/","united states","washington","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Developmental Disasbilities","NULL","NULL","|1|2|","NULL","NULL","http://www.idaho.gov/agency/developmental-disabilities-council-on","united states","idaho","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","DeVry University","NULL","NULL","|3|","|bachelors|justice|administration|mitigation|preparedness|recovery|natural disasters|technological|terrorism|hostage|crisis|","NULL","http://www.devry.edu/degree-programs/liberal-arts-sciences/emergency-management.html","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","DHEC","NULL","NULL","|1|","NULL","NULL","http://www.scdhec.gov/","united states","south carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","DHHS","NULL","NULL","|1|2|","NULL","NULL","http://www.dhhs.nh.gov/","united states","new hampshire","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disabilites","NULL","NULL","|1|2|","NULL","NULL","http://www.ok.gov/odc/","united states","oklahoma","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disability Concerns","NULL","NULL","|1|2|","NULL","NULL","http://kcdcinfo.ks.gov/home","united states","kansas","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disability Minnesota","NULL","NULL","|1|2|","NULL","NULL","http://www.mndisability.gov/public/","united states","minnesota","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disability Services","NULL","NULL","|1|3|","NULL","NULL","http://portal.ct.gov/Health-and-Social-Services/Disability-Services/?TaxId=395","united states","connecticut","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disability.gov","NULL","NULL","|3|1|","|health literature|articles & publications|emergency preparedness|","NULL","https://www.disability.gov/?s=&fq=topics_taxonomy:%22Emergency+Preparedness%5E%5E%22","united states","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disaster and Alerts","NULL","NULL","|3|1|","|emergency|disaster|alerts|","NULL","http://www.qldalert.com/","australia","queensland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disaster and Emergency Services","NULL","NULL","|3|4|","NULL","NULL","http://montanadma.org/disaster-and-emergency-services","united states","montana","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disaster Assist","NULL","NULL","|3|1|2|","|emergency|disaster|assist|help|response|recovery|expenditure|relief|","NULL","http://www.disasterassist.gov.au/Pages/default.aspx","australia","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disaster Assistance Improvement Program","NULL","NULL","|3|","NULL","NULL","www.DisasterAssistance.gov","united states","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disaster Communication Site","NULL","NULL","|3|","NULL","NULL","http://qso.com/satern411/","united states","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disaster Information Management Research Center","NULL","NULL","|3|1|","|program improvement|","NULL","http://sis.nlm.nih.gov/dimrc.html","united states","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disaster Management: Current Warnings and Alerts","NULL","NULL","|3|1|2|","|emergency|warnings|alerts|weather|fire|","NULL","http://disaster.qld.gov.au/ea/default.asp","australia","queensland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disaster Recovery","NULL","NULL","|4|","NULL","NULL","http://www.justice.gov/atr/disaster-recovery","united states","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disaster Relief","NULL","NULL","|3|6|","NULL","NULL","https://www.gsaadvantage.gov/advantage/search/specialCategory.do?cat=ADV.DR","united states","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Disease Outbreaks Province of BC","NULL","NULL","|3|2|5|","|household emergency plan|emergency kit|wildfires|fire|private sector|ngo humanitarian|","NULL","http://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/preparedbc/know-the-risks/disease-outbreaks","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Diseases and Prevention","NULL","NULL","|3|1|4|2|","NULL","NULL","http://portal.ct.gov/Health-and-Social-Services/Diseases-and-Prevention/?TaxId=407","united states","connecticut","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","DISS Qatar","NULL","NULL","|1|","|fire|safety|risk|management|consent|environmental|occupational|nebosh|iosh|sheilds|","NULL","http://www.diss.com.qa/","qatar","doha","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","District Disaster Management Plans","NULL","NULL","|3|1|4|","|emergency|disaster|management|plans|police|","NULL","https://www.police.qld.gov.au/programs/er/","australia","queensland","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Agriculture","NULL","NULL","|3|2|","NULL","NULL","http://dnr.alaska.gov/ag/","united states","alaska","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Capitol Police Commonwealth of Virginia","NULL","NULL","|3|4|","NULL","NULL","http://www.vcp.state.va.us/","united states","virginia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Developmental Disasbilities Services","NULL","NULL","|3|2|1|","|academ|ics|","NULL","http://dhss.delaware.gov/dhss/ddds/index.html","united states","delaware","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Emergency Management - Homeland Security","NULL","NULL","|3|4|","NULL","NULL","http://dem.nv.gov/","united states","nevada","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Emergency Management & Homeland Security","NULL","NULL","|3|1|2|4|","NULL","NULL","http://hsu.vermont.gov/","united states","vermont","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Fire Safety","NULL","NULL","|3|1|","NULL","NULL","http://www.nh.gov/safety/divisions/firesafety/","united states","new hampshire","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Forestry","NULL","NULL","|3|2|","NULL","NULL","http://forestry.alaska.gov/","united states","alaska","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Forestry and Wildlife","NULL","NULL","|3|2|","NULL","NULL","http://dlnr.hawaii.gov/dofaw/","united states","hawaii","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Homeland Security","NULL","NULL","|3|1|2|4|","NULL","NULL","http://www.dhses.ny.gov/","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Homeland Security & Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.coemergency.com/","united states","colorado","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Homeland Security & Emergency Managment","NULL","NULL","|3|4|","NULL","NULL","http://ready.alaska.gov/","united states","alaska","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Information of Technology","NULL","NULL","|4|","NULL","NULL","http://www.doit.ri.gov/","united states","rhode island","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of Public Health","NULL","NULL","|1|2|","NULL","NULL","http://www.dhss.delaware.gov/dhss/dph/index.html","united states","delaware","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of State Police","NULL","NULL","|3|1|2|4|","NULL","NULL","http://www.nh.gov/safety/divisions/nhsp/index.html","united states","new hampshire","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Division of State Police","NULL","NULL","|3|4|","NULL","NULL","https://www.troopers.ny.gov/","united states","new york","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Dixie County Emergency Services","NULL","NULL","|3|4|","NULL","NULL","http://www.dixieemergency.com/","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","DNREC: Division of Water","NULL","NULL","|2|1|","NULL","NULL","http://www.dnrec.delaware.gov/wr/Pages/Default.aspx","united states","delaware","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Dorchester County Emergency Management Department","NULL","NULL","|3|4|","NULL","NULL","http://www.dorchestercounty.net/index.aspx?page=69","united states","south carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Douglas County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.celebratedouglascounty.com/view/departments/view_dept/&cdept=306&department=Emergency%20Management","united states","georgia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","DPS: Mississippi Environment Access Program","NULL","NULL","|3|2|","NULL","NULL","http://www.dps.state.ms.us/divisions/office-of-emergency-operations/mississippi-statewide-credentialing-access-program/","united states","mississippi","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Drexel University","NULL","NULL","NULL","|hazard|mitigation|public|management|crisis|emergency|incident|risk|infrastructure|disaster|information|search|rescue|","NULL","http://catalog.drexel.edu/coursedescriptions/quarter/undergrad/emer/","united states","pennsylvania","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","DRI Canada","NULL","NULL","|3|","|emergency|management|education|training|planning|business continuity|recovery|resilient|","NULL","http://www.dri.ca/index.php","canada","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Drive BC","NULL","NULL","|3|","|snowmelt|flood|flood warnings|flood advisories|streamflow conditions|","NULL","http://www.drivebc.ca/#listView _","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Driving and Transporation","NULL","NULL","|3|4|","NULL","NULL","http://portal.ct.gov/driving/?TaxId=249","united states","connecticut","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Dublin City University","NULL","NULL","|6|5|","|emergency|relief|international|cooperation|management|logistics|hazard|analysis|risk|assessment|planning|","NULL","https://www.dcu.ie/prospective/deginfo.php?classname=DCUXXX","ireland","dublin","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Duplin County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.duplincountync.com/governmentOffices/emergencyManagement.html","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Durham County Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://dconc.gov/government/departments-a-e/emergency-management","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Duval County Fire/Rescue - Emergency Management","NULL","NULL","|3|4|","NULL","NULL","http://www.coj.net/departments/fire-and-rescue/emergency-preparedness.aspx","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Earthquake Authority","NULL","NULL","|3|2|","NULL","NULL","http://www.earthquakeauthority.com/Pages/default.aspx","united states","california","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Earthquake Commision","NULL","NULL","|3|2|","|emergency|hazard|earthquake|commission|flooding preparedness|","NULL","http://www.eqc.govt.nz/","new zealand","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Earthquakes Canada","NULL","NULL","|2|3|","|preparedness|preparadenss kits|","NULL","https://twitter.com/CANADAquakes","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Earthquakes Province of BC","NULL","NULL","|3|2|5|","|road condition|traffic incident|planned traffic event|private sector|ngo humanitarian|","NULL","http://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/preparedbc/know-the-risks/earthquakes ","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Eastern Band of Cherokee Indians","NULL","NULL","|3|4|","NULL","NULL","http://nc-cherokee.com/operations/home/public-safety/emergency-management9-1-1/","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Eastern Kentucky University","NULL","NULL","|4|","|safety|emergency|management|fire|service|occupational|traffic|risk|medical|bachelor|on-campus|online|administration|protection|arson|homeland|masters|","NULL","http://ssem.eku.edu/","united states","kentucky","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Eastern Michigan University","NULL","NULL","|2|","|masters|technology|evening|online|hybrid|part-time|full-time|update|changing|society|forecasting|public|safety|career|technical|workforce|education|","NULL","http://www.emich.edu/cot/grad_msts.htm","united states","michigan","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Eastern New Mexico University","NULL","NULL","|3|2|","|emergency|management|fire|services|administration|gt|fesa|bachelor|applied|arts|preparedness|recovery|mitigation|integration|criminal justice|military|minor|degree|","NULL","http://liberal-arts.enmu.edu/health/ems2/index.shtml","united states","new mexico","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Edgecombe County Emergency Services","NULL","NULL","|3|4|","NULL","NULL","http://www.edgecombecountync.gov/eservices/eservices.aspx","united states","north carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Edgefield County Emergency Preparedness","NULL","NULL","|3|4|","NULL","NULL","http://www.exploreedgefield.com/community-resources.html#departments","united states","south carolina","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Edmonds Community college","NULL","NULL","|5|","|emergency|preparedness|online|first|responder|volunteer|safety|professional|planning|prepare|plan|federal|state|local|government|contingency|recovery|loss|presentation|","NULL","http://www.edcc.edu/programs/emergency/default.html","united states","washington","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Education and Courses","NULL","NULL","|3|2|","|education|emergency|management|training|courses|","NULL","https://www.emknowledge.gov.au/education-and-courses/","australia","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","EMA","NULL","NULL","|3|4|","|technology|","NULL","http://www.emaponline.org/","united states","all regions","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Embry-Riddle Aeronautical University","NULL","NULL","|2|","|bachelor|masters|public|private|fire|medical|emergency|investigation|engineering|aircraft|reduce|firefighting|osha|information|wildlands|aviation|","NULL","http://worldwide.erau.edu/degrees-programs/programs/bachelors/emergency-services/index.html","united states","florida","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Emergency Act 204","NULL","NULL","|3|1|4|","|emergency|management|act|2004|science academia research|","NULL","http://www.legislation.sa.gov.au/lz/c/a/emergency%20management%20act%202004/current/2004.30.un.pdf","australia","south australia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Emergency Health Services","NULL","NULL","|3|1|","|emergency|management|disaster|response|recovery|earthquake|wildfire|chemical spill|flood|","NULL","http://www.health.alberta.ca/services/EHS.html","canada","alberta","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Emergency Info BC","NULL","NULL","|3|","|road|train|air|evacuation routes|","NULL","http://www.emergencyinfobc.gov.bc.ca/?","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
"infoResource","Emergency Info BC","NULL","NULL","|3|","|evacuation alerts|evacuation orders|fire|","NULL","http://www.emergencyinfobc.gov.bc.ca/prevention-preparation/","canada","british columbia","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","0","NULL","##########","##########"
