"subclass","name","description","data","divisions","keywords","slug","url","country","state","city","lat","lng","pinned_by","pinned_at","visibility","status_flag","owner_id","deleted","publish_date","created_at","updated_at"
"article","Paris Agreement shows political will to reduce disaster risk","By Margareta WahlstrÌ_mThe dust is beginning to settle after the breakthrough adoption of the Paris Agreement at the U.N. climate change summit.My own soundings over the last week or so suggest there is a reasonable degree of consensus that it is a...","[null,9]","|3|4|5|","|risk reduction|infrastructure|resilience|recovery|","NULL","http://feedproxy.google.com/~r/unisdr/~3/NruR8RgVQwY/47142","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","12/21/15 23:00","1/21/16 0:36","1/21/16 0:36"
"article","ARISE network created in Japan","By Yuki MatsuokaTOKYO, December 21, 2015 &ndash; Japanese members of the UNISDR Private Sector Alliance for Disaster Resilient Societies, known for short as ARISE, are moving ahead with implementation of the Sendai Framework for Disaster Risk Reduction...","[null,9]","|3|4|5|","|risk reduction|resilience|","NULL","http://feedproxy.google.com/~r/unisdr/~3/E4XyulLd3NA/47134","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","12/20/15 23:00","1/21/16 0:36","1/21/16 0:36"
"article","New steps for disaster risk awareness","By Jonathan FowlerYEREVAN, 18 December 2015 &ndash; An international conference has agreed to step up efforts to increase public awareness of how to curb the impact of natural and man-made hazards,&nbsp;spurring the implementation of the Sendai Framewo...","[null,9]","|3|4|6|5|","|risk reduction|humanitarian|resilience|response|","NULL","http://feedproxy.google.com/~r/unisdr/~3/DCtF4gJbew4/47128","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","12/17/15 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Uganda moves on Sendai Framework","By Samuel OkirorKAMPALA, 16 December 2015 &ndash; Without addressing the growing levels of disaster and climate risk, the Government of Uganda fears that 43% of the population could regress into poverty.The government is committed to delivering maj...","[null,9]","|3|5|4|6|","|resilience|risk reduction|preparedness|relief|","NULL","http://feedproxy.google.com/~r/unisdr/~3/cMoRSFKUhh4/47105","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","12/15/15 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Typhoon early action shows worth","By Andy McElroyBANGKOK, 15 December 2015 &ndash; More than 700,000 people in the central Philippines have been evacuated to safety ahead of a powerful typhoon in the latest example of the country&rsquo;s &lsquo;early warning early action&rsquo; approac...","[null,9]","|3|2|6|4|5|","|typhoon|risk reduction|earthquake|risk management|preparedness|cyclone|volcano|communication|threat|","NULL","http://feedproxy.google.com/~r/unisdr/~3/82jKZbGSMdI/47079","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","12/14/15 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Getting the media onside for Sendai","By Jonathan FowlerYEREVAN, 15 December 2015 &ndash; Getting the media involved in raising public awareness about how to reduce the impact of natural and man-made hazards will be critical to the success of the Sendai Framework for Disaster Risk Reductio...","[null,9]","|3|4|5|6|2|","|risk reduction|risk management|communication|mitigation|earthquake|preparedness|","NULL","http://feedproxy.google.com/~r/unisdr/~3/PWqZdiFouLg/47090","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","12/14/15 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Dhaka call for inclusion in DRR","DHAKA, 14 December 2015 - There was a resounding call today for greater inclusion of Persons with Disabilities in disaster risk management worldwide if the Sendai Framework for Disaster Risk Reduction is to deliver on its promise of being people-centre...","[null,9]","|3|5|4|6|","|risk management|risk reduction|relief|","NULL","http://feedproxy.google.com/~r/unisdr/~3/mSuoLPTV1CM/47068","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","12/13/15 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Sendai‰Ûªs role in ecosystems underlined at COP21","By Biljana Markova and Glenn DolcemascoloPARIS, 11 December 2015 - Governments, civil society and the private sector are delivering on the Sendai Framework for Disaster Risk Reduction and building resilience to climate-related disasters through efforts...","[null,9]","|3|4|6|5|2|","|risk reduction|resilience|hurricane|","NULL","http://feedproxy.google.com/~r/unisdr/~3/zfE0KPwDsJw/47047","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","10/15/12 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Louvre Museum works to fend off floods","By Jonathan FowlerPARIS, 10 December 2015 &ndash; Home to the Mona Lisa, the Venus de Milo and other priceless masterpieces, the world-famous Louvre Museum is all too aware of the need to fend off natural hazards.As negotiators at the COP21 summit ...","[null,9]","|3|6|2|4|5|","|flood|risk reduction|threat|exercise|","NULL","http://feedproxy.google.com/~r/unisdr/~3/fr-SN455tEs/47028","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","9/15/12 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Climate change challenges insurance sector","By Jonathan FowlerPARIS, 9 December 2015 &ndash; Insurers are facing up to a world in which natural hazards such as storms and droughts are increasing in both frequency and intensity, key players in the sector said at the COP21 climate summit today....","[null,9]","|4|3|","|risk reduction|","NULL","http://feedproxy.google.com/~r/unisdr/~3/zVopuXSurAw/47014","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","8/15/12 23:00","1/21/16 0:36","1/21/16 0:36"
"article","New earthquake early warning drive launched","By Jonathan FowlerPARIS, 8 December 2015 &ndash; The United Nations scientific body has launched a new drive to develop earthquake early warning systems, marking a key contribution to implementing the Sendai Framework for Disaster Risk Reduction.Th...","[null,9]","|3|4|6|2|5|","|risk reduction|earthquake|risk management|preparedness|infrastructure|","NULL","http://feedproxy.google.com/~r/unisdr/~3/683-12hl5jc/46998","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","7/15/12 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Korean cities take Sendai forward","By Ana Cristina ThorlundINCHEON, Republic of Korea, 7 December 2015 &ndash; One hundred and fifty-six Korean municipalities have agreed to promote city-to-city learning to strengthen implementation of the Sendai Framework for Disaster Risk Reduction....","[null,9]","|3|4|5|6|2|","|risk reduction|resilience|training|mitigation|risk management|response|flood|security|","NULL","http://feedproxy.google.com/~r/unisdr/~3/x3juwwg_oFw/46978","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","6/15/12 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Lawmakers link global development agenda","By Brigitte LeoniPARIS, 4 December 2015 &ndash; Hundreds of legislators from around the world have gathered on the sidelines of the COP21 climate summit to focus on harnessing low carbon development to eradicate poverty and better protect people agains...","[null,9]","|3|4|5|","|risk reduction|resilience|","NULL","http://feedproxy.google.com/~r/unisdr/~3/XDb8tmYN3AE/46963","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","3/15/12 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Central Java acts on forest fires","By Hang Thi Thanh PhamWONOGIRI, Indonesia, 3 December 2015 &ndash;Thirty-five cities and districts in one of the world&rsquo;s most disaster-exposed countries, Indonesia, have come together to declare their commitment to reduce disaster risk following ...","[null,9]","|3|4|5|6|2|","|risk reduction|earthquake|mitigation|resilience|","NULL","http://feedproxy.google.com/~r/unisdr/~3/pKouOKK_T6M/46933","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","4","0","2/15/12 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Global health risk framework: resilient and sustainable health systems to respond to global infectious disease outbreaks - workshop summary","This report presents a summary of workshops convened by the Institute of Medicine in order to explore the potential for improving international management and response to outbreaks. Since the 2014 Ebola outbreak many public- and private-sector leaders ...","[null,9]","|1|3|","|outbreak|response|","NULL","http://www.preventionweb.net/english/professional/publications/v.php?id=47442","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","5","0","1/20/16 9:32","1/21/16 0:36","1/21/16 0:36"
"article","Chitral floods 2015: recovery needs assessment and action framework","This report describes in detail the damages, impact and strategy to rebuild and to rehabilitate better and safer the city of Chitral which was hit by worst floods during July-August 2015. These unprecedent floods spread devastation beyond proportions a...","[null,9]","NULL","NULL","NULL","http://www.preventionweb.net/english/professional/publications/v.php?id=47441","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","5","0","1/20/16 9:32","1/21/16 0:36","1/21/16 0:36"
"article","Mitigating droughts and floods in agriculture: policy lessons and approaches","This report proposes a comprehensive analysis of, and a set of key recommendations on policy approaches to the sustainable management of droughts and floods in agriculture. It builds on recent trends, experiences and research from OECD countries in thi...","[null,9]","NULL","NULL","NULL","http://www.preventionweb.net/english/professional/publications/v.php?id=47439","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","5","0","1/20/16 9:29","1/21/16 0:36","1/21/16 0:36"
"article","Assessing the safety of schools affected by geo-hydrologic hazards: the geohazard safety classification (GSC)","International Journal of Disaster Risk Reduction, Volume 15, March 2016, Pages 80&ndash;93,  doi:10.1016/j.ijdrr.2015.11.006:This paper presents a new cost-effective methodology and procedure to rapidly assess the geohazard safety classification (GSC) ...","[null,9]","|4|3|","|risk reduction|","NULL","http://www.preventionweb.net/english/professional/publications/v.php?id=47438","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","5","0","1/20/16 9:11","1/21/16 0:36","1/21/16 0:36"
"article","Climate change and food security: risks and responses","This report brings together evidence from the IPCC and FAO&rsquo;s experiences on the ground. It provides an overview of the impacts of climate change on food security and nutrition, from physical impacts on agro-ecosystems to livelihoods and food secu...","[null,9]","|4|","|security|","NULL","http://www.preventionweb.net/english/professional/publications/v.php?id=47431","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","5","0","1/20/16 9:08","1/21/16 0:36","1/21/16 0:36"
"article","Government-sponsored natural disaster insurance pools: a view from down-under","International Journal of Disaster Risk Reduction, Volume 15, March 2016, Pages 1‰ÛÒ9, doi:10.1016/j.ijdrr.2015.11.004:This study analyses various government-sponsored natural disaster insurance pools in the US, New Zealand, Spain and France, as well as...","[null,9]","|4|3|","|risk reduction|","NULL","http://www.preventionweb.net/english/professional/publications/v.php?id=47428","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","5","0","1/19/16 10:47","1/21/16 0:36","1/21/16 0:36"
"article","Paribartan: resilience in the Bay of Bengal","This photo-book features the stories of the people who have enhanced their coping abilities to recover from the impacts of disasters and climate change, through the Paribartan project in the coastal regions of Bangladesh and India.The project was aimed...","[null,9]","|5|3|","|resilience|","NULL","http://www.preventionweb.net/english/professional/publications/v.php?id=47424","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","5","0","1/19/16 10:41","1/21/16 0:36","1/21/16 0:36"
"article","Science policy interfaces in disaster risk management in the EU: mapping the support provided by science in the EU civil protection mechanism","This research studies how states acquire science-based advice and if existing structures facilitate the space for science-based advice in disaster risk management. The report is based on collection and analysis of publicly available material and covers...","[null,9]","|4|5|3|","|civil protection|risk management|","NULL","http://www.preventionweb.net/english/professional/publications/v.php?id=47419","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","5","0","1/19/16 9:19","1/21/16 0:36","1/21/16 0:36"
"article","Training manual to support country-driven gender and climate change","This publication aims to provide trainers, practitioners, and policy makers of environment and gender mainstreaming agencies an understanding of key concepts and approaches to gender-responsive mitigation and adaptation measures, strategies, and polici...","[null,9]","|3|","|mitigation|","NULL","http://www.preventionweb.net/english/professional/publications/v.php?id=47416","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","5","0","1/19/16 9:11","1/21/16 0:36","1/21/16 0:36"
"article","2015/2016 El NiÌ±o in Asia: an actor analysis","With a focus on South and Southeast Asia, this report examines the potential impact of the 2015/16 El Ni&ntilde;o in the region and analyses key stakeholders&rsquo;positioning, intentions and means to respond to it. It presents key points, an overview ...","[null,9]","|4|","|security|","NULL","http://www.preventionweb.net/english/professional/publications/v.php?id=47395","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","5","0","1/19/16 9:08","1/21/16 0:36","1/21/16 0:36"
"article","US: Failure to mitigate and adapt to climate change is biggest global risk - Opinion - NRDC","'In the Global Risks report, the failure to mitigate and adapt is considered the most impactful risk for the coming decade, ahead of water crises and large-scale involuntary migration. Also, failure of climate change mitigation and adaptation is one of...","[null,9]","|3|","|mitigation|","NULL","http://www.preventionweb.net/english/professional/news/v.php?id=47456","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","6","0","1/19/16 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Vietnam: Residents receive storm shelters in Ninh Thuan Province","The Viet Nam Red Cross Society on 20 January handed over four kindergartens and two community houses as study halls and storm and flood shelters to authorities in the southern Ninh Thuan Province. 'Co-operation between Coca-Cola Viet Nam and the VNRC a...","[null,9]","|6|3|2|","|flood|","NULL","http://www.preventionweb.net/english/professional/news/v.php?id=47457","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","6","0","1/19/16 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Caribbean's new disaster risk awards","Winner of the CDEMA Council Award, former director Mr. Jeremy Collymore says ' My work in DRM has always been driven by commitment to the improvement of preparedness planning for the hazards we face, a better understanding of them and the development o...","[null,9]","|4|3|","|preparedness|","NULL","http://www.preventionweb.net/english/professional/news/v.php?id=47433","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","6","0","1/18/16 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Uganda: Japanese ambassador proposes disaster classes","Japanese ambassador Junzo Fujita has asked government to introduce disaster preparedness classes in schools to equip citizens with skills of mitigating effects of disasters, reports the Monitor. 'I must emphasise the importance of risk reduction when d...","[null,9]","|4|3|","|risk reduction|preparedness|","NULL","http://www.preventionweb.net/english/professional/news/v.php?id=47435","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","6","0","1/18/16 23:00","1/21/16 0:36","1/21/16 0:36"
"article","World Bank Group launches national disaster risk management program in Armenia","To offer support to further advance disaster resilience in Armenia, the World Bank Group launched on Tuesday 19 January the National Disaster Risk Management Program in the country, reports the Arka News Agency. Floods in the country also pose serious ...","[null,9]","|5|3|","|risk management|resilience|","NULL","http://www.preventionweb.net/english/professional/news/v.php?id=47436","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","6","0","1/18/16 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Japan's Kobe marks 21 years since killer quake","Japan on Sunday marked the 21st anniversary of a devastating earthquake in the western city of Kobe that killed more than 6,400 people, as bereaved families looked to keep memories of the victims alive, reports China Post. Broadcaster NHK said: 'The ci...","[null,9]","|6|3|2|","|earthquake|","NULL","http://www.preventionweb.net/english/professional/news/v.php?id=47400","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","6","0","1/17/16 23:00","1/21/16 0:36","1/21/16 0:36"
"article","2015 a 'tipping point' for climate change","Whether the December 12 Paris Agreement is the key to our salvation or too-little-too-late depends on what happens starting now, experts and activists told AFP. 'The most compelling thing you can say about Paris is not that it saved the planet, but tha...","[null,9]","NULL","NULL","NULL","http://www.preventionweb.net/english/professional/news/v.php?id=47404","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","6","0","1/17/16 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Poverty and inequality are challenges for the UK, not just poorer countries","The UK international development secretary Justine Greening admits that the government has no specific scheme to introduce a national action plan or taskforce to implement the goals. Instead the government will continue to focus on party manifesto comm...","[null,9]","NULL","NULL","NULL","http://www.preventionweb.net/english/professional/news/v.php?id=47405","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","6","0","1/17/16 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Sendai Framework for Disaster Risk Reduction: for children","This guide offers a child-friendly version of the Sendai Framework. It was developed in consultation with children by the Children in a Changing Climate coalition (ChildFund Alliance, Plan International, Save the Children, UNICEF, and World Vision).The...","[null,9]","NULL","NULL","NULL","http://www.preventionweb.net/english/professional/trainings-events/edu-materials/v.php?id=46959","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","7","0","8/16/01 8:45","1/21/16 0:36","1/21/16 0:36"
"article","Are you Ready for Disaster?  Safe Site Management Guide","This guide illustrates graphically key concepts and good practices related to the maintaining and operating safe sites. It incorporates concepts of minimum humanitarian standards such as SPHERE and demonstrates how these concepts might be applied to a ...","[null,9]","|6|","|humanitarian|","NULL","http://www.preventionweb.net/english/professional/trainings-events/edu-materials/v.php?id=47259","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","7","0","8/16/01 8:39","1/21/16 0:36","1/21/16 0:36"
"article","Learning what to do in an earthquake","This booklet is designed as a tool to develop the ability to act spontaneously in case of an earthquake. These guidelines are presented at the level of keyword use. Therefore symbols are used to convey the meaning of the sentence without using grammar....","[null,9]","|6|3|2|","|earthquake|","NULL","http://www.preventionweb.net/english/professional/trainings-events/edu-materials/v.php?id=47241","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","7","0","6/16/01 15:57","1/21/16 0:36","1/21/16 0:36"
"article","Tanah: The Tsunami and Earthquake Fighter - A Mobile App Helping Kids Be Prepared!","This is a disaster preparedness educational mobile app designed for kids and families. The game follows heroine Tanah as she learns to prepare and protect herself from tsunamis and earthquakes. Through helping Tanah navigate fun and interactive challen...","[null,9]","|4|3|","|risk reduction|preparedness|","NULL","http://www.preventionweb.net/english/professional/trainings-events/edu-materials/v.php?id=47238","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","7","0","6/16/01 10:33","1/21/16 0:36","1/21/16 0:36"
"article","Get ready for an earthquake: guidelines for people with mobility impairments","The purpose of this booklet is to inform people with mobility impairments, their parents and their educators about earthquakes.","[null,9]","NULL","NULL","NULL","http://www.preventionweb.net/english/professional/trainings-events/edu-materials/v.php?id=47221","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","7","0","5/16/01 13:10","1/21/16 0:36","1/21/16 0:36"
"article","La rÌ©duction des risques de catastrophe menÌ©e par les jeunes: Guide du plaidoyer / Defensa dirigida por jÌ_venes para reducir el riesgo de desastres guÌ_a","En fran&ccedil;ais:Ce guide est une ressource de formation pratique destin&eacute;e au personnel de Y Care International et &agrave; ses partenaires de projet pour faciliter les activit&eacute;s de plaidoyer men&eacute;es par les jeunes pour la r&eacut...","[null,9]","NULL","NULL","NULL","http://www.preventionweb.net/english/professional/trainings-events/edu-materials/v.php?id=47029","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","7","0","11/15/12 5:14","1/21/16 0:36","1/21/16 0:36"
"article","Youth-led advocacy for disaster risk reduction: a guide","This guide is a practical training resource aimed at Y Care International project staff and partners to aid youth-led advocacy activities for disaster risk reduction (DRR). The guide is divided into the seven steps of the advocacy cycle, and is designe...","[null,9]","|3|4|5|6|","|risk reduction|training|aid|","NULL","http://www.preventionweb.net/english/professional/trainings-events/edu-materials/v.php?id=46591","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","7","0","9/15/11 14:11","1/21/16 0:36","1/21/16 0:36"
"article","Get ready for the earthquake","A leaflet of Hellenic Earthquake Planning and Protection Organization addressed to different target groups (public, teachers, students etc.), with guidelines on earthquake protection issues.","[null,9]","|6|3|2|","|earthquake|","NULL","http://www.preventionweb.net/english/professional/trainings-events/edu-materials/v.php?id=46739","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","7","0","10/18/15 14:39","1/21/16 0:36","1/21/16 0:36"
"article","Protection guidelines: aftershock period","This leafler includes guidelines about the protection measures that should be taken on individual, family and school level during the aftershock period of an earthquake and the initiatives that can be taken to mitigate the psycho-social effects on fami...","[null,9]","|6|3|2|","|earthquake|","NULL","http://www.preventionweb.net/english/professional/trainings-events/edu-materials/v.php?id=46743","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","7","0","10/18/15 14:39","1/21/16 0:36","1/21/16 0:36"
"article","JEM Raw Brand Nut Butter Spreads ‰ÛÒ Salmonella Paratyphi B variant L(+) tartrate(+)","Multistate Outbreak of Salmonella Paratyphi B variant L(+) tartrate(+) Infections Linked to JEM Raw Brand Sprouted Nut Butter Spreads","[null,9]","|1|","|outbreak|","NULL","http://www2c.cdc.gov/podcasts/download.asp?af=h&f=8639328","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","8","0","3/15/12 18:30","1/21/16 0:36","1/21/16 0:36"
"article","Chipotle Mexican Grill ‰ÛÒ E. coli O26","","[null,9]","NULL","NULL","NULL","http://www2c.cdc.gov/podcasts/download.asp?af=h&f=8639037","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","8","0","5/15/11 17:00","1/21/16 0:36","1/21/16 0:36"
"article","Small turtles ‰ÛÒ Salmonella Sandiego and Salmonella Poona","","[null,9]","NULL","NULL","NULL","http://www2c.cdc.gov/podcasts/download.asp?af=h&f=8638748","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","8","0","9/15/10 21:05","1/21/16 0:36","1/21/16 0:36"
"article","Cucumbers ‰ÛÒ Salmonella Poona","CDC, multiple states, and the U.S. Food and Drug Administration (FDA) are investigating a multistate outbreak of Salmonella Poona infections linked to imported cucumbers from Mexico and distributed by Andrew & Williamson Fresh Produce.","[null,9]","|1|","|outbreak|","NULL","http://www2c.cdc.gov/podcasts/download.asp?af=h&f=8638392","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","8","0","4/15/09 23:00","1/21/16 0:36","1/21/16 0:36"
"article","Stop the violence. Protect health care","In the last few months, a number of attacks against health-care workers, medical transports and facilities have taken place in several countries, like Afghanistan, Syria and Yemen to mention a few. These incidents are taking place in countries with fra...","[null,9]","|6|3|","|humanitarian|aid|","NULL","http://www.who.int/entity/mediacentre/news/statements/2015/stop-violence/en/index.html","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","11","0","4/15/11 18:43","1/21/16 0:36","1/21/16 0:36"
"article","WHO deplores bombing of MSF clinic in Kunduz","WHO deplores the bombing of a clinic run by Medecins Sans Frontieres in Kunduz, Afghanistan, and extends its sincere condolences to the families and colleagues of those killed and injured. This represents a major loss for MSF and the affected community...","[null,9]","|6|","|humanitarian|","NULL","http://www.who.int/entity/mediacentre/news/statements/2015/kunduz-bombing/en/index.html","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","11","0","3/15/10 15:45","1/21/16 0:36","1/21/16 0:36"
"article","Ensure healthy lives and promote well-being for all at all ages","WHO welcomes the launch of the 2030 Agenda for Sustainable Development, and commits to work with partners around the world to achieve the new Sustainable Development Goals (SDGs).   Building on the Millennium Development Goals (MDGs), the SDG agenda de...","[null,9]","|4|","|security|","NULL","http://www.who.int/entity/mediacentre/news/statements/2015/healthy-lives/en/index.html","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","11","0","9/25/15 15:45","1/21/16 0:36","1/21/16 0:36"
"article","Statement on the situation in Yemen","The conflict in Yemen is entering its 10th week and the numbers of dead and injured continue to grow. As always in conflict, it is innocent civilians that pay the highest price. Almost 2000 people have been killed and 8000 injured so far, including hun...","[null,9]","NULL","NULL","NULL","http://www.who.int/entity/mediacentre/news/statements/2015/yemen-situation/en/index.html","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","11","0","5/27/15 11:24","1/21/16 0:36","1/21/16 0:36"
"article","WHO/UNHCR issue new guide on mental health in humanitarian emergencies","Worldwide close to 80 million people are currently impacted by humanitarian emergencies arising from natural disasters and armed conflicts, such as those in the Central African Republic,  South Sudan, Syrian Arab Republic, Yemen, and more recently, Nep...","[null,9]","|6|","|humanitarian|","NULL","http://www.who.int/entity/mediacentre/news/notes/2015/mental-health-in-emergencies/en/index.html","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","11","0","5/15/05 0:00","1/21/16 0:36","1/21/16 0:36"
"article","Nepal: WHO works with partners to prevent diarrhoeal diseases","WHO and partner organizations in Nepal have mobilized further resources including medicine and medical equipment to prevent the possible spread of diarrhoeal diseases among populations affected by the country‰Ûªs devastating earthquake.  ‰ÛÏAfter an ea...","[null,9]","|6|3|2|","|earthquake|","NULL","http://www.who.int/entity/mediacentre/news/releases/2015/prevent-diarrhoeal-diseases-nepal/en/index.html","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","11","0","1/15/05 0:40","1/21/16 0:36","1/21/16 0:36"
"article","WHO, health partners striving to treat quake survivors in Nepal‰Ûªs remote regions","WHO has stepped up efforts to deliver critical medical relief to populations outside of the Kathmandu valley affected by Saturday‰Ûªs earthquake, with a major focus on reaching injured people and preventing disease outbreaks.  Coordinating health secto...","[null,9]","|3|6|2|","|earthquake|relief|","NULL","http://www.who.int/entity/mediacentre/news/releases/2015/who-treat-survivors-nepal/en/index.html","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","11","0","4/30/15 11:40","1/21/16 0:36","1/21/16 0:36"
"article","People‰Ûªs health at the centre of new global blueprint to reduce disaster risks","Ten years since adopting the Hyogo Framework for Action shortly after the Indian Ocean Tsunami, government representatives have gathered in Sendai to negotiate a new framework for global action to reduce the risks of disasters.  For the first time, pro...","[null,9]","|3|4|6|2|","|risk reduction|typhoon|tsunami|","NULL","http://www.who.int/entity/mediacentre/news/releases/2015/disaster-risk-reduction/en/index.html","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","11","0","3/15/15 9:00","1/21/16 0:36","1/21/16 0:36"
"article","UN delivers 62 metric tons of humanitarian aid to Ukraine","WHO  today delivered 13 tons of medical supplies to the Donetsk region in Ukraine as part of the first UN humanitarian convoy, which brought a total of 62 tons of relief materials.   Supplies include HIV and tuberculosis medical products, 612 kg of HI...","[null,9]","|6|3|","|relief|humanitarian|","NULL","http://www.who.int/entity/mediacentre/news/releases/2015/ukraine-medical-supplies/en/index.html","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","11","0","2/19/15 19:01","1/21/16 0:36","1/21/16 0:36"
"article","Winter Weather Tops Billion Dollar Insured Cat Losses in 2015","Five of the seven individual billion-dollar insured loss natural disaster events in 2015 were recorded in the United States, according to&nbsp;Aon Benfield‰Ûªs Annual Global Climate and Catastrophe Report.The other two billion dollar events were recor...","[null,9]","NULL","NULL","NULL","http://www.drj.com/industry/industry-hot-news/winter-weather-tops-billion-dollar-insured-cat-losses-in-2015.html","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","13","0","1/20/16 0:00","1/21/16 0:36","1/21/16 0:36"
"article","Top Five Data Center and Cloud Considerations for 2016","Welcome to 2016 ‰ÛÒ the year of our digital [r]evolution.The next few years will be defining moments for the modern data center and the entire cloud ecosystem. We‰Ûªre beginning to see more markets, industries, and verticals adopting next-generation t...","[null,9]","NULL","NULL","NULL","http://www.drj.com/industry/industry-hot-news/top-five-data-center-and-cloud-considerations-for-2016.html","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","13","0","1/20/16 0:00","1/21/16 0:36","1/21/16 0:36"
"article","Destroying Data: Mission Impossible","Why is it possible to recover files that have already been deleted?&nbsp;It‰Ûªs because a file remains on the hard drive until the physical place where it‰Ûªs stored becomes overwritten with another file.&nbsp;The process of overwriting is beyond the u...","[null,9]","NULL","NULL","NULL","http://www.drj.com/industry/industry-hot-news/destroying-data-mission-impossible.html","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","13","0","1/20/16 0:00","1/21/16 0:36","1/21/16 0:36"
